brand,model,battery,year,height,width,weight,sim,numofsim,simtype,displaysize,displayresolution,os,chipset,cpu,gpu,memoryslot,maxextmemory,RAM,cam1MP,cam1video,cam2MP,cam2video,ir,radio,usb,nfc,fingerprint,price,basemark,loudspeaker,audioquality,endurance
Philips,X809,1530,2010,104.5,53.8,128,Dual SIM (Mini-SIM),no data,no data,3,240 x 400,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,70 MB</td,5,no data,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,Xenium X503,1000,2010,114.5,49.5,92.8,Dual SIM (Mini-SIM),no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,78 MB</td,no data,no data,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,Xenium K600,1000,2010,103,52,119,Mini-SIM,no data,no data,2.8,240 x 400,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,48 MB</td,no data,no data,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,X606,1000,2010,106.5,50,120,Mini-SIM,no data,no data,2.8,240 x 400,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,45 MB</td,5,480,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,X510,1050,2010,106,51.8,103,"Dual SIM (Mini-SIM, no dual stand-by)",no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,1 MB</td,2,no data,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,X605,1050,2010,106.5,52.3,120,Mini-SIM,no data,no data,2.8,240 x 400,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,63 MB</td,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,V900,1450,2010,115,62.4,153.5,Mini-SIM,no data,no data,3.5,480 x 800,Android-based OPhone OS,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,40 MB</td,no data,320,no data,no data,no data,,miniUSB 2.0,No,No,470,no data,no data,no data,no data
Philips,X100,no data,2010,112.8,43.8,52.7,Dual SIM (Mini-SIM),no data,no data,1.8,128 x 160,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,no data,no data,no data,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,C702,1080,2010,103.8,59.8,118,Mini-SIM,no data,no data,2.8,240 x 320,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot), 2 GB included",no data,2.5 MB</td,no data,no data,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,X603,1530,2010,112,50.5,140,Mini-SIM,no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,50 MB</td,5,480,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,D908,1380,2009,111,56.2,129,Mini-SIM,no data,no data,3.2,480 x 800,Microsoft Windows Mobile 6.5 Professional,no data,no data,no data,"microSD, up to 32 GB (dedicated slot), 4 GB included",no data,"128 MB RAM, 256 MB ROM</td",5,480,no data,no data,no data,,2,No,No,no data,no data,no data,no data,no data
Philips,Xenium X806,1530,2009,103.5,53,136.5,Dual SIM (Mini-SIM),no data,no data,3,240 x 400,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,47 MB</td,5,480,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,X312,1050,2010,111,46.6,101,Mini-SIM,no data,no data,2.2,240 x 320,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,5 MB</td,2,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,X320,1050,2009,no data,no data,no data,Mini-SIM,no data,no data,2.2,240 x 320,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,5 MB</td,2,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,X650,1050,2009,104.4,52,no data,Mini-SIM,no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,79 MB</td,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,Xenium X501,1800,2009,110,47.2,129,Mini-SIM,no data,no data,2.2,240 x 320,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,60 MB</td,2,no data,no data,no data,no data,,miniUSB 2.0,No,No,140,no data,no data,no data,no data
Philips,Xenium K700,1000,2009,101,52,97,Mini-SIM,no data,no data,2.8,240 x 400,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,48 MB</td,no data,no data,no data,no data,no data,,miniUSB 2.0,No,No,210,no data,no data,no data,no data
Philips,V808,1000,2009,115,61,120,Mini-SIM,no data,no data,3.2,320 x 480,Android-based OPhone 1.0,no data,no data,no data,miniSD up to 8 GB,no data,30 MB</td,no data,no data,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,X550,no data,2009,112,45,90,Mini-SIM,no data,no data,no data,240 x 320,no data,no data,no data,no data,microSD (dedicated slot),no data,no data,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,E102,650,2009,108,47,68.8,Mini-SIM,no data,no data,1.4,128 x 128,no data,no data,no data,no data,No,no data,no data,no data,no data,no data,no data,no data,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,Xenium X830,1530,2009,105,53,120,Mini-SIM,no data,no data,3,240 x 400,no data,no data,no data,no data,miniSD up to 8 GB,no data,47 MB</td,5,480,no data,no data,no data,,miniUSB 2.0,No,No,250,no data,no data,no data,no data
Philips,C700,1030,2009,115,54.2,118,Mini-SIM,no data,no data,2.8,240 x 320,no data,no data,no data,no data,"microSD, up to 32 GB (dedicated slot), 2 GB included",no data,2.5 MB</td,2,no data,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,TM700,970,2009,112.4,51.8,111.9,Mini-SIM,no data,no data,2.2,240 x 320,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,6 MB</td,2,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,X630,1530,2009,111,48.9,118.3,Mini-SIM,no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,80 MB</td,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,C600,1350,2009,115,54.2,118,Mini-SIM,no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,2.5 MB</td,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,W186,1050,2009,110,45.5,108.5,Mini-SIM,no data,no data,2,176 x 220,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,150 MB</td,2,320,no data,no data,no data,,miniUSB 2.0,No,No,no data,no data,no data,no data,no data
Philips,X810,1050,2009,103.5,42.1,136,Mini-SIM,no data,no data,2.8,240 x 400,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,"64 MB, 512 MB RAM, 1",no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,210,no data,no data,no data,no data
Philips,Xenium X520,1050,2009,111,45,no data,Mini-SIM,no data,no data,no data,176 x 220,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,no data,2,no data,no data,no data,no data,,miniUSB,No,No,160,no data,no data,no data,no data
Philips,Xenium X600,1100,2009,96.8,52,110,Mini-SIM,no data,no data,2.2,176 x 220,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,10 MB</td,2,no data,no data,no data,no data,,miniUSB,No,No,180,no data,no data,no data,no data
Philips,E210,820,2009,104.7,44,71,Mini-SIM,no data,no data,1.8,128 x 160,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,2 MB</td,no data,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,Xenium X700,980,2009,103,54,no data,Mini-SIM,no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 16 GB (dedicated slot)",no data,47 MB</td,no data,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,Xenium X530,950,2009,99.1,47.1,95,Mini-SIM,no data,no data,2.2,240 x 320,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,32 MB</td,2,320,no data,no data,no data,,miniUSB,No,No,160,no data,no data,no data,no data
Philips,X710,1900,2009,113,49,114,Dual SIM (Mini-SIM),no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,20 MB</td,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,180,no data,no data,no data,no data
Philips,X620,1530,2009,110,50,120,Mini-SIM,no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,80 MB</td,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,190,no data,no data,no data,no data
Philips,193,650,2008,104.5,45.5,53,Mini-SIM,no data,no data,1.47,128 x 128,no data,no data,no data,no data,No,no data,no data,no data,no data,no data,no data,no data,,No,No,No,50,no data,no data,no data,no data
Philips,E100,no data,2008,104,44,75,Mini-SIM,no data,no data,1.8,128 x 160,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,2 MB</td,no data,no data,no data,no data,no data,,No,No,No,60,no data,no data,no data,no data
Philips,X500,1720,2008,105.6,42.4,110,Mini-SIM,no data,no data,1.8,176 x 220,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,10 MB</td,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,150,no data,no data,no data,no data
Philips,M200,1050,2008,105,44,70,Mini-SIM,no data,no data,1.8,128 x 160,no data,no data,no data,no data,microSD (dedicated slot),no data,3 MB</td,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,Xenium X300,890,2008,105,44,77.5,Mini-SIM,no data,no data,1.75,128 x 160,no data,no data,no data,no data,No,no data,3 MB</td,no data,no data,no data,no data,no data,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9q,890,2008,99.3,46.5,86,Mini-SIM,no data,no data,2,176 x 220,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,10.5 MB</td,no data,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,298,600,2008,97,47.5,82,Mini-SIM,no data,no data,1.8,128 x 160,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,400 KB</td,no data,no data,no data,no data,no data,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,X800,1250,2008,101,52.4,99,Mini-SIM,no data,no data,2.8,240 x 400,no data,no data,no data,no data,"microSD, up to 8 GB (dedicated slot)",no data,"47 MB, 64 MB RAM, 128 ROM</td",2,no data,no data,no data,no data,,miniUSB,No,No,370,no data,no data,no data,no data
Philips,M600,no data,2008,105,44,no data,Mini-SIM,no data,no data,2,176 x 220,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,no data,no data,no data,no data,no data,no data,,miniUSB 1.1,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9v,890,2008,105,44,75,Dual SIM (Mini-SIM),no data,no data,1.75,128 x 160,no data,no data,no data,no data,No,no data,no data,no data,no data,no data,no data,,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,192,650,2008,104.5,45,59.7,Mini-SIM,no data,no data,1.47,128 x 128,no data,no data,no data,no data,No,no data,no data,no data,no data,no data,no data,no data,,No,No,No,30,no data,no data,no data,no data
Philips,191,no data,2008,104.5,45,59.7,Mini-SIM,no data,no data,1.25,96 x 64,no data,no data,no data,no data,No,no data,no data,no data,no data,no data,no data,no data,,No,No,No,30,no data,no data,no data,no data
Philips,Xenium 9@9j,no data,2008,107,44.5,91,Mini-SIM,no data,no data,no data,176 x 220,no data,no data,no data,no data,"microSD, up to 1 GB (dedicated slot)",no data,no data,no data,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,392,980,2008,105,47,83,Mini-SIM,no data,no data,2.4,240 x 320,no data,no data,no data,no data,microSD (dedicated slot),no data,11 MB</td,no data,120,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9u,1050,2008,107,44.5,91,Mini-SIM,no data,no data,2,176 x 220,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,25 MB</td,2,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,692,no data,2008,104,48,102,Mini-SIM,no data,no data,2.4,240 x 320,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,11 MB</td,no data,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,699 Dual SIM,850,2007,106,56,98,Dual SIM (Mini-SIM),no data,no data,2.6,240 x 320,no data,no data,no data,no data,microSD (dedicated slot),no data,11 MB</td,no data,320,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,892,910,2007,108,56,101,Mini-SIM,no data,no data,2.6,240 x 320,no data,no data,no data,no data,microSD (dedicated slot),no data,4 MB</td,2,320,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,399,820,2007,102,49,80,Mini-SIM,no data,no data,2.6,240 x 320,no data,no data,no data,no data,microSD (dedicated slot),no data,11 MB</td,no data,120,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,390,620,2007,97,48,98,Mini-SIM,no data,no data,2,176 x 220,no data,no data,no data,no data,microSD (dedicated slot),no data,64 MB</td,no data,120,no data,no data,no data,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9k,1790,2007,104.3,42,108,Mini-SIM,no data,no data,1.8,128 x 160,no data,no data,no data,no data,"microSD, up to 2 GB (dedicated slot)",no data,2 MB</td,no data,no data,no data,no data,no data,,miniUSB,No,No,150,no data,no data,no data,no data
Philips,Xenium 9@9z,900,2007,95.5,42.5,74.5,Mini-SIM,no data,no data,1.46,128 x 128,no data,no data,no data,no data,No,no data,no data,no data,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9w,920,2007,103,52,90,Dual SIM (Mini-SIM),no data,no data,1.93,176 x 220,no data,no data,no data,no data,microSD (dedicated slot),no data,11 MB</td,2,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9m,1280,2007,105,50,109,Mini-SIM,no data,no data,2.5,176 x 220,no data,no data,no data,no data,miniSD,no data,70 MB</td,2,no data,no data,no data,,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9r,1050,2007,97,52,82,Mini-SIM,no data,no data,no data,176 x 220,no data,no data,no data,no data,microSD (dedicated slot),no data,64 MB</td,no data,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9h,1100,2007,88,44,78,Mini-SIM,no data,no data,1.8,128 x 160,no data,no data,no data,no data,No,no data,2 MB</td,no data,no data,no data,no data,,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,292,680,2007,106,49,80,Mini-SIM,no data,no data,2,176 x 220,no data,no data,no data,no data,microSD (dedicated slot),no data,60 MB</td,no data,120,no data,no data,no data,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,290,620,2007,101,44.5,82,Mini-SIM,no data,no data,1.8,128 x 160,no data,no data,no data,no data,microSD (dedicated slot),no data,6 MB</td,no data,120,no data,no data,no data,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9g,950,2007,105.6,46,86,Mini-SIM,no data,no data,1.8,128 x 160,no data,no data,no data,no data,No,no data,18 MB</td,no data,no data,no data,no data,,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9f,950,2007,101,44,77,Mini-SIM,no data,no data,1.5,128 x 128,no data,no data,no data,no data,No,no data,no data,no data,no data,no data,no data,no data,,No,No,No,no data,no data,no data,no data,no data
Philips,580,680,2006,93.3,45.6,96,Mini-SIM,no data,no data,no data,128 x 160,no data,no data,no data,no data,No,no data,1 MB</td,no data,no data,no data,no data,no data,,No,No,No,no data,no data,no data,no data,no data
Philips,S890,650,2006,87.7,45.7,93,Mini-SIM,no data,no data,1.72,128 x 160,no data,no data,no data,no data,microSD (dedicated slot),no data,64 MB</td,no data,no data,no data,no data,no data,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,S660,1000,2006,101,43,83,Mini-SIM,no data,no data,1.5,128 x 128,no data,no data,no data,no data,No,no data,128 MB</td,no data,no data,no data,no data,no data,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,180,750,2006,105.2,44.7,76,Mini-SIM,no data,no data,no data,96 x 64,no data,no data,no data,no data,No,no data,no data,no data,no data,no data,no data,no data,,No,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9s,950,2006,92.8,48,102.5,Mini-SIM,no data,no data,no data,128 x 160,no data,no data,no data,no data,No,no data,18 MB</td,no data,no data,no data,no data,,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,680,720,2006,86.2,46.2,94,Mini-SIM,no data,no data,no data,128 x 160,no data,no data,no data,no data,miniSD,no data,32 MB</td,no data,no data,no data,no data,no data,,miniUSB,No,No,no data,no data,no data,no data,no data
Philips,S900,no data,2006,109,51,94,Mini-SIM,no data,no data,2.2,176 x 220,no data,no data,no data,no data,miniSD,no data,10 MB</td,2,no data,no data,no data,,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,S880,720,2006,87.5,43.5,80,Mini-SIM,no data,no data,1.7,128 x 160,no data,no data,no data,no data,No,no data,128 MB</td,no data,no data,no data,no data,no data,,1.1,No,No,no data,no data,no data,no data,no data
Philips,598,580,2007,83,43.1,82,Mini-SIM,no data,no data,1.8,176 x 220,no data,no data,no data,no data,microSD (dedicated slot),no data,128 MB</td,no data,no data,no data,no data,,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,588,580,2006,80,42,78,Mini-SIM,no data,no data,no data,128 x 160,no data,no data,no data,no data,No,no data,128 MB</td,no data,no data,no data,no data,,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9t,1100,2006,108,46.5,85,Mini-SIM,no data,no data,no data,128 x 160,no data,no data,no data,no data,miniSD,no data,20 MB</td,no data,no data,no data,no data,,,Proprietary,No,No,no data,no data,no data,no data,no data
Philips,Xenium 9@9d,1100,2006,108,45,96,Mini-SIM,no data,no data,no data,128 x 160,no data,no data,no data,no data,No,no data,18 MB</td,no data,no data,no data,no data,,,1.1,No,No,no data,no data,no data,no data,no data
